kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
9471268,K01835.01,Kepler-326 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.580346161,134.0754000,2454967.075,0,,0.3840,2.09700,,3.0830e+02,0.015995,3.49602,LS+MCMC,1.38,0.0506,88.60,889.0,147.56,15.710000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1530,0.5684,q1_q17_dr25_koi,6.5903087,35.9946560,49.80,3,268,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.68600,Mandel and Agol (2002 ApJ 580 171),,,009/009471/009471268/dv/kplr009471268-20160209194854_dvr.pdf,009/009471/009471268/dv/kplr009471268-002-20160209194854_dvs.pdf,5103.00,4.558,0.0400,0.7890,0.8200,,q1_q17_dr25_stellar,294.325530,46.002251,13.693,14.404,13.623,13.388,13.260,12.229,11.783,11.673,0.226,19.621703900,46.00221700,0.04000,-0.12000,8.000000e-05,-2.500000e-05,0.0100,0.0900,0.0900,0.2000,0.2000,0.2800
9471268,K01835.02,Kepler-326 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.248288213,133.4258050,2454966.426,0,,0.0040,2.03610,,2.6320e+02,0.014461,2.36193,LS+MCMC,1.25,0.0315,89.97,1127.0,380.75,8.578000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1530,0.5684,q1_q17_dr25_koi,6.2117267,44.2450680,59.70,3,596,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.56160,Mandel and Agol (2002 ApJ 580 171),,,009/009471/009471268/dv/kplr009471268-20160209194854_dvr.pdf,009/009471/009471268/dv/kplr009471268-001-20160209194854_dvs.pdf,5103.00,4.558,0.0400,0.7890,0.8200,,q1_q17_dr25_stellar,294.325530,46.002251,13.693,14.404,13.623,13.388,13.260,12.229,11.783,11.673,0.000,19.621703600,46.00236100,0.03000,0.40000,7.100000e-05,-1.540000e-04,-0.0200,0.3400,0.3400,0.1690,0.4400,0.4700
9471268,K01835.03,Kepler-326 d,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.766907590,136.6163300,2454969.616,0,,0.6480,1.70620,,2.4930e+02,0.015191,5.49873,LS+MCMC,1.31,0.0656,88.43,781.0,87.79,23.700000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1530,0.5684,q1_q17_dr25_koi,4.3380800,22.2718850,29.70,3,169,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.42950,Mandel and Agol (2002 ApJ 580 171),,,009/009471/009471268/dv/kplr009471268-20160209194854_dvr.pdf,009/009471/009471268/dv/kplr009471268-003-20160209194854_dvs.pdf,5103.00,4.558,0.0400,0.7890,0.8200,,q1_q17_dr25_stellar,294.325530,46.002251,13.693,14.404,13.623,13.388,13.260,12.229,11.783,11.673,0.000,19.621729200,46.00244000,0.99000,0.70000,-1.750000e-04,-2.340000e-04,-0.3100,0.0800,0.3200,-0.1000,0.1700,0.2000
10657406,K01837.01,Kepler-969 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.173215600,137.7886200,2454970.789,0,,0.8150,4.76790,,6.3500e+02,0.026045,0.64599,LS+MCMC,2.37,0.2027,88.63,465.0,11.09,34.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1828,0.5324,q1_q17_dr25_koi,10.1377580,39.3677670,38.90,2,42,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.52900,Mandel and Agol (2002 ApJ 580 171),,,010/010657/010657406/dv/kplr010657406-20160209194854_dvr.pdf,010/010657/010657406/dv/kplr010657406-001-20160209194854_dvs.pdf,5201.00,4.573,0.3600,0.8340,0.9480,,q1_q17_dr25_stellar,288.372500,47.933559,13.733,14.364,13.672,13.463,13.395,12.413,11.976,11.897,0.042,19.224838200,47.93367100,0.15000,0.40000,-6.000000e-05,-1.800000e-04,0.0900,-0.1700,0.1900,0.0300,-0.1300,0.1400
5526527,K01838.01,Kepler-970 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.736475500,143.1360600,2454976.136,0,,0.9000,2.15100,,1.1470e+03,0.038278,1.97039,LS+MCMC,2.73,0.1107,88.32,464.0,10.99,30.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.0853,0.6656,q1_q17_dr25_koi,9.9091720,36.2043500,9.90,1,80,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.55960,Mandel and Agol (2002 ApJ 580 171),,,005/005526/005526527/dv/kplr005526527-20160209194854_dvr.pdf,005/005526/005526527/dv/kplr005526527-001-20160209194854_dvs.pdf,4334.00,4.618,-0.0600,0.6530,0.6460,,q1_q17_dr25_stellar,289.625240,40.708729,14.786,15.789,14.738,14.356,14.131,12.980,12.355,12.215,0.000,19.308344000,40.70889300,-0.19000,0.59000,1.300000e-04,-7.800000e-04,0.0400,0.0500,0.0600,-0.0600,-0.0200,0.0700
5809954,K01902.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_KIC_POS,137.864588100,172.8113000,2455005.811,0,,1.2650,1.92200,,2.3630e+03,0.324187,9.85370,LS+MCMC,15.90,0.4036,89.66,170.0,0.20,215.000000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.4064,0.2898,q1_q17_dr25_koi,11.6427800,24.0764080,28.20,1,9,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.78940,Mandel and Agol (2002 ApJ 580 171),,,005/005809/005809954/dv/kplr005809954-20160209194854_dvr.pdf,005/005809/005809954/dv/kplr005809954-001-20160209194854_dvs.pdf,3645.00,4.797,-0.0800,0.4490,0.4600,,q1_q17_dr25_stellar,296.876830,41.080582,14.645,16.160,14.791,13.996,13.532,12.290,11.631,11.452,0.087,19.791796000,41.08066000,0.29000,0.28000,1.000000e-03,-1.000000e-03,0.1100,0.1300,0.1700,0.5200,-0.2900,0.6000
8766650,K01904.01,Kepler-1008 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9840,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,12.439294280,136.3795200,2454969.380,0,,0.6630,3.17600,,2.5430e+02,0.015366,1.49391,LS+MCMC,1.30,0.0951,88.35,627.0,36.57,23.030000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1611,0.5575,q1_q17_dr25_koi,5.4589940,30.0395500,24.90,1,104,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.95970,Mandel and Agol (2002 ApJ 580 171),,,008/008766/008766650/dv/kplr008766650-20160209194854_dvr.pdf,008/008766/008766650/dv/kplr008766650-001-20160209194854_dvs.pdf,4987.00,4.531,-0.0800,0.7730,0.7420,,q1_q17_dr25_stellar,296.547520,44.941929,13.395,14.132,13.338,13.080,12.935,11.930,11.460,11.378,0.259,19.769837400,44.94192600,0.08000,-0.01000,5.000000e-06,-6.400000e-05,0.0900,-0.2100,0.2300,0.2600,-0.4700,0.5400
10328393,K01905.01,Kepler-332 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.626354940,136.0158500,2454969.016,0,,0.2370,2.41680,,2.9610e+02,0.015400,4.39175,LS+MCMC,1.21,0.0696,89.43,703.0,57.89,23.810000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1611,0.5575,q1_q17_dr25_koi,4.9048095,30.6941720,32.50,3,176,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.86180,Mandel and Agol (2002 ApJ 580 171),,,010/010328/010328393/dv/kplr010328393-20160209194854_dvr.pdf,010/010328/010328393/dv/kplr010328393-001-20160209194854_dvs.pdf,4955.00,4.610,-0.1000,0.7210,0.7740,,q1_q17_dr25_stellar,286.662960,47.413700,14.017,14.729,13.943,13.713,13.580,12.558,12.073,11.974,0.000,19.110868500,47.41343000,0.17000,-0.98000,4.600000e-05,-4.200000e-04,-0.1200,0.2000,0.2300,-0.3400,0.1800,0.3900
11773328,K01906.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.710442022,134.6143760,2454967.614,0,,0.9350,0.94250,,1.1964e+03,0.040896,8.43408,LS+MCMC,3.61,0.0800,88.34,760.0,78.75,32.300000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2327,0.4526,q1_q17_dr25_koi,6.6285152,34.5025250,42.60,1,156,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.15300,Mandel and Agol (2002 ApJ 580 171),,,011/011773/011773328/dv/kplr011773328-20160209194854_dvr.pdf,011/011773/011773328/dv/kplr011773328-001-20160209194854_dvs.pdf,5416.00,4.575,-0.0400,0.8090,0.9000,,q1_q17_dr25_stellar,296.623470,49.979172,14.816,15.434,14.748,14.552,14.473,13.440,13.069,12.993,0.320,19.774911600,49.97921400,0.47000,0.16000,-2.500000e-04,2.300000e-04,-0.0300,-0.0200,0.0400,0.0300,0.0900,0.0900
7094486,K01907.01,Kepler-1009 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,11.350106420,134.0461200,2454967.046,0,,0.0350,2.27920,,1.2210e+03,0.031169,8.85324,LS+MCMC,1.75,0.0796,89.95,403.0,6.25,39.210000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2417,0.5050,q1_q17_dr25_koi,6.3078914,33.7858350,38.30,1,116,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.90140,Mandel and Agol (2002 ApJ 580 171),,,007/007094/007094486/dv/kplr007094486-20160209194854_dvr.pdf,007/007094/007094486/dv/kplr007094486-001-20160209194854_dvs.pdf,3597.00,4.734,0.4000,0.5140,0.5220,,q1_q17_dr25_stellar,282.859920,42.665760,15.278,16.631,15.336,14.699,14.395,13.192,12.518,12.347,0.270,18.857338800,42.66580500,0.38000,0.16000,-5.000000e-05,-3.600000e-04,0.0600,0.0000,0.0600,-0.1600,0.2000,0.2500
7289577,K01974.01,Kepler-1780 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,109.445059700,197.9832000,2455030.983,0,,0.1490,3.79200,,1.2696e+03,0.032089,18.03324,LS+MCMC,3.04,0.4276,89.96,340.0,3.14,225.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2327,0.4526,q1_q17_dr25_koi,9.4683260,23.8310780,30.10,1,11,1,q1_q17_dr25_tce,11111011101111111000000000000000,0.25580,Mandel and Agol (2002 ApJ 580 171),,,007/007289/007289577/dv/kplr007289577-20160209194854_dvr.pdf,007/007289/007289577/dv/kplr007289577-001-20160209194854_dvs.pdf,5403.00,4.500,0.0000,0.8680,0.8680,,q1_q17_dr25_stellar,294.083920,42.809589,14.937,15.523,14.891,14.686,14.587,13.643,13.273,13.197,0.163,19.605611000,42.80947000,0.61000,-0.45000,-8.300000e-04,2.100000e-04,0.0700,-0.1700,0.1800,0.0600,-0.4500,0.4500
8543100,K01975.01,Kepler-1033 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.560522090,134.4788900,2454967.479,0,,0.0220,3.85730,,6.5980e+02,0.023420,1.19278,LS+MCMC,2.40,0.0761,89.92,914.0,164.90,15.332000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2868,0.3588,q1_q17_dr25_koi,5.0734860,29.6019610,34.60,1,170,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.89140,Mandel and Agol (2002 ApJ 580 171),,,008/008543/008543100/dv/kplr008543100-20160209194854_dvr.pdf,008/008543/008543100/dv/kplr008543100-001-20160209194854_dvs.pdf,5895.00,4.503,-0.0200,0.9400,1.0260,,q1_q17_dr25_stellar,283.845150,44.609089,15.986,16.494,15.910,15.769,15.672,14.684,14.381,14.283,0.077,18.923008000,44.60922000,-0.06000,0.47000,-7.000000e-05,-3.700000e-04,-0.1800,0.1800,0.2500,-0.2700,0.0200,0.2700
2693736,K01976.01,Kepler-1034 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,12.124017370,134.9550000,2454967.955,0,,0.0290,3.30910,,7.8840e+02,0.024936,3.03686,LS+MCMC,2.37,0.0965,89.94,675.0,48.98,28.683000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1451,0.5820,q1_q17_dr25_koi,5.6475300,33.6307600,40.10,1,114,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.41750,Mandel and Agol (2002 ApJ 580 171),,,002/002693/002693736/dv/kplr002693736-20160209194854_dvr.pdf,002/002693/002693736/dv/kplr002693736-001-20160209194854_dvs.pdf,5094.00,4.469,0.1600,0.8700,0.8130,,q1_q17_dr25_stellar,286.115360,37.966999,15.090,15.760,15.029,14.803,14.687,13.719,13.252,13.158,0.837,19.074339400,37.96678000,-0.73000,-0.80000,1.000000e-04,6.000000e-05,-0.1300,0.0000,0.1300,0.0100,-0.0500,0.0500
9412760,K01977.01,Kepler-345 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.387406460,137.3838300,2454970.384,0,,0.9460,1.61650,,3.8460e+02,0.024006,1.13914,LS+MCMC,1.69,0.0770,86.89,575.0,25.83,17.440000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.0672,0.6811,q1_q17_dr25_koi,4.9576100,25.2697940,22.30,2,138,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.68820,Mandel and Agol (2002 ApJ 580 171),,,009/009412/009412760/dv/kplr009412760-20160209194854_dvr.pdf,009/009412/009412760/dv/kplr009412760-001-20160209194854_dvs.pdf,4500.00,4.656,-0.0200,0.6460,0.7100,,q1_q17_dr25_stellar,295.228790,45.971020,14.028,15.107,13.988,13.566,13.359,12.309,11.665,11.551,0.314,19.681920400,45.97086000,0.02000,-0.57000,-5.000000e-05,-1.300000e-04,0.1500,0.1500,0.2100,0.2700,0.2300,0.3600
9412760,K01977.02,Kepler-345 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.415564710,137.8151200,2454970.815,0,,0.4340,1.97300,,1.5040e+02,0.011162,6.20646,LS+MCMC,0.79,0.0658,89.05,622.0,35.37,26.200000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.0672,0.6811,q1_q17_dr25_koi,3.1523068,11.4280900,11.80,2,175,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.34090,Mandel and Agol (2002 ApJ 580 171),,,009/009412/009412760/dv/kplr009412760-20160209194854_dvr.pdf,009/009412/009412760/dv/kplr009412760-002-20160209194854_dvs.pdf,4500.00,4.656,-0.0200,0.6460,0.7100,,q1_q17_dr25_stellar,295.228790,45.971020,14.028,15.107,13.988,13.566,13.359,12.309,11.665,11.551,0.289,19.681938000,45.97066000,0.68000,-1.30000,-1.050000e-04,5.000000e-05,0.5500,0.0000,0.5500,0.6700,0.1200,0.6800
6026438,K02045.02,Kepler-354 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.4000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,24.210197300,141.4698000,2454974.470,0,,0.4500,4.04600,,4.5800e+02,0.019502,2.36186,LS+MCMC,1.50,0.1459,89.38,451.0,9.80,41.800000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1082,0.6270,q1_q17_dr25_koi,4.0496720,11.4746110,14.10,3,41,2,q1_q17_dr25_tce,11110111011101110000000000000000,0.30760,Mandel and Agol (2002 ApJ 580 171),,,006/006026/006026438/dv/kplr006026438-20160209194854_dvr.pdf,006/006026/006026438/dv/kplr006026438-002-20160209194854_dvs.pdf,4650.00,4.589,-0.0400,0.7060,0.7040,,q1_q17_dr25_stellar,285.751460,41.335640,15.549,16.513,15.494,15.135,14.971,13.875,13.255,13.160,0.062,19.050066000,41.33577000,-1.26000,0.47000,6.600000e-04,-1.200000e-04,-0.9400,0.3700,1.0100,-0.8300,0.5300,0.9800
10663396,K02046.01,Kepler-1069 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.899007500,151.3984700,2454984.398,0,,0.1530,15.95500,,2.9340e+02,0.015456,0.05041,LS+MCMC,3.26,0.1685,89.24,823.0,108.30,11.503000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2329,0.4554,q1_q17_dr25_koi,8.4167290,33.0282970,61.50,1,30,1,q1_q17_dr25_tce,11001100110011001000000000000000,0.12650,Mandel and Agol (2002 ApJ 580 171),,,010/010663/010663396/dv/kplr010663396-20160209194854_dvr.pdf,010/010663/010663396/dv/kplr010663396-001-20160209194854_dvs.pdf,5511.00,3.914,0.1000,1.9300,1.1150,,q1_q17_dr25_stellar,290.979340,47.988998,13.153,13.651,13.086,12.939,12.877,11.945,11.628,11.538,0.282,19.398610000,47.98897300,-0.43000,-0.10000,1.040000e-04,-1.900000e-05,0.1300,-0.4200,0.4400,0.0800,-0.6100,0.6100
11457726,K02047.01,Kepler-1070 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.221611070,131.9909400,2454964.991,0,,0.8380,3.41170,,1.6500e+02,0.013264,0.24814,LS+MCMC,1.59,0.0693,83.97,1101.0,348.15,7.980000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.3029,0.3239,q1_q17_dr25_koi,4.6385717,24.5510900,29.00,1,215,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.62530,Mandel and Agol (2002 ApJ 580 171),,,011/011457/011457726/dv/kplr011457726-20160209194854_dvr.pdf,011/011457/011457726/dv/kplr011457726-001-20160209194854_dvs.pdf,6277.00,4.417,-0.0200,1.0970,1.1480,,q1_q17_dr25_stellar,293.195370,49.316502,13.977,14.286,13.914,13.845,13.831,12.956,12.701,12.681,0.001,19.546387000,49.31669000,1.03000,0.70000,-1.550000e-04,-1.020000e-04,-0.2200,-0.1900,0.2900,-0.1200,-0.1800,0.2200
8956206,K02048.01,Kepler-1071 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,6.179985080,132.7227800,2454965.723,0,,0.1750,2.10940,,7.5050e+02,0.024584,5.71860,LS+MCMC,2.12,0.0615,89.56,814.0,104.06,22.600000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1959,0.5086,q1_q17_dr25_koi,4.5091110,25.7668740,29.00,2,217,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.20800,Mandel and Agol (2002 ApJ 580 171),,,008/008956/008956206/dv/kplr008956206-20160209194854_dvr.pdf,008/008956/008956206/dv/kplr008956206-001-20160209194854_dvs.pdf,5149.00,4.551,-0.0200,0.7910,0.8110,,q1_q17_dr25_stellar,293.058010,45.248821,15.801,16.516,15.772,15.495,15.325,14.371,13.970,13.775,0.002,19.537206000,45.24860200,0.24000,-0.78000,8.800000e-04,9.000000e-05,-0.2600,0.0300,0.2700,0.0500,-0.2800,0.2900
9649706,K02049.01,Kepler-1072 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,1.569066598,133.0403200,2454966.040,0,,0.0970,2.78030,,1.4720e+02,0.011031,0.64519,LS+MCMC,1.68,0.0269,88.73,1849.0,2763.39,4.379000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2638,0.4046,q1_q17_dr25_koi,4.5790415,37.9429860,48.70,1,859,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.60690,Mandel and Agol (2002 ApJ 580 171),,,009/009649/009649706/dv/kplr009649706-20160209194854_dvr.pdf,009/009649/009649706/dv/kplr009649706-001-20160209194854_dvs.pdf,5821.00,4.172,0.1200,1.3950,1.0540,,q1_q17_dr25_stellar,292.044370,46.329029,13.930,14.300,13.862,13.771,13.752,12.852,12.604,12.566,0.004,19.469611300,46.32891500,-0.52000,-0.41000,7.800000e-05,4.900000e-05,-0.0700,-0.0300,0.0800,-0.1100,-0.1000,0.1500
5856571,K01839.01,Kepler-971 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,9.590685860,132.6826400,2454965.683,0,,0.3590,3.45200,,5.4460e+02,0.021503,1.72343,LS+MCMC,3.93,0.0827,88.99,1087.0,329.34,20.310000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2650,0.3975,q1_q17_dr25_koi,10.6095320,40.4869800,40.00,2,113,1,q1_q17_dr25_tce,11110111011101110000000000000000,0.00400,Mandel and Agol (2002 ApJ 580 171),,,005/005856/005856571/dv/kplr005856571-20160209194854_dvr.pdf,005/005856/005856571/dv/kplr005856571-001-20160209194854_dvs.pdf,5476.00,3.904,-0.5600,1.6730,0.8190,,q1_q17_dr25_stellar,284.094570,41.182819,13.237,13.808,13.195,12.992,12.870,11.905,11.500,11.422,,18.939640900,41.18288000,0.09000,0.22000,,-1.500000e-04,-0.1100,0.1200,0.1700,-0.0700,0.0500,0.0900
7765528,K01840.01,Kepler-972 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.039329130,133.8543300,2454966.854,0,,0.9560,3.51400,,8.3670e+02,0.034474,0.08845,LS+MCMC,4.67,0.0734,81.05,1060.0,298.33,6.140000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2602,0.4096,q1_q17_dr25_koi,5.6518683,39.6878740,48.60,2,187,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.80620,Mandel and Agol (2002 ApJ 580 171),,,007/007765/007765528/dv/kplr007765528-20160209194854_dvr.pdf,007/007765/007765528/dv/kplr007765528-001-20160209194854_dvs.pdf,5846.00,4.278,0.1400,1.2400,1.0640,,q1_q17_dr25_stellar,295.828700,43.425491,14.915,15.399,14.869,14.708,14.616,13.777,13.462,13.373,0.002,19.721898400,43.42547200,-0.61000,-0.07000,4.000000e-04,-1.900000e-04,0.0400,0.0600,0.0700,-0.0100,-0.1200,0.1200
11760231,K01841.01,Kepler-973 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9780,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,49.607577100,138.4151700,2454971.415,0,,0.7640,2.95750,,6.2670e+02,0.025127,5.17681,LS+MCMC,2.12,0.2508,89.50,402.0,6.17,87.700000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1959,0.5086,q1_q17_dr25_koi,11.2288670,40.4737300,44.90,1,28,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.65270,Mandel and Agol (2002 ApJ 580 171),,,011/011760/011760231/dv/kplr011760231-20160209194854_dvr.pdf,011/011760/011760231/dv/kplr011760231-001-20160209194854_dvs.pdf,5187.00,4.592,0.0000,0.7740,0.8580,,q1_q17_dr25_stellar,290.165250,49.923859,13.218,13.859,13.189,12.943,12.867,11.845,11.430,11.303,0.042,19.344367100,49.92380500,0.60000,-0.20000,-2.900000e-04,1.300000e-04,-0.1200,0.1500,0.1900,-0.0300,0.1600,0.1600
7779077,K01842.01,Kepler-1770 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,16.841833550,137.9944300,2454970.994,0,,0.6880,2.61940,,8.2210e+02,0.027911,3.51751,LS+MCMC,3.08,0.1261,88.95,699.0,56.43,37.500000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2291,0.4603,q1_q17_dr25_koi,8.0587210,31.6616840,23.60,1,78,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.00440,Mandel and Agol (2002 ApJ 580 171),,,007/007779/007779077/dv/kplr007779077-20160209194854_dvr.pdf,007/007779/007779077/dv/kplr007779077-001-20160209194854_dvs.pdf,5602.00,4.404,0.1000,1.0090,0.9410,,q1_q17_dr25_stellar,299.250310,43.410439,14.306,14.892,14.233,14.055,13.931,13.016,12.645,12.577,0.000,19.950037900,43.41032800,0.65000,-0.40000,1.000000e-04,7.100000e-04,-0.0500,-0.2100,0.2100,0.0700,-0.2700,0.2800
6046540,K00200.01,Kepler-74 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.340714946,134.3457036,2454967.346,0,,0.5680,2.99870,,8.5105e+03,0.087453,1.83834,LS+MCMC,14.31,0.0801,88.13,1155.0,421.03,17.370000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2845,0.3747,q1_q17_dr25_koi,103.3148700,913.0406000,856.30,1,184,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.67980,Mandel and Agol (2002 ApJ 580 171),,,006/006046/006046540/dv/kplr006046540-20160209194854_dvr.pdf,006/006046/006046540/dv/kplr006046540-001-20160209194854_dvs.pdf,6056.00,4.191,0.3600,1.4980,1.2680,,q1_q17_dr25_stellar,293.092530,41.355518,14.412,14.876,14.350,14.212,14.182,13.306,13.008,12.958,0.000,19.539500560,41.35555280,-0.05800,0.11800,-2.500000e-04,-5.400000e-04,-0.0180,0.0520,0.0550,0.0330,0.0550,0.0640
